URL,General Error,Unresolved,Error - 404,Redirected To,Above Fold - Mobile,Above Fold - Desktop,Iframe Source,Video Source,Self-Hosted,CDN Domain,Playing,CC or Descriptive Track Found,Mobile and Desktop Difference Src,Width,Height,Bitrate,Audio Present,Codec,Duration,Framerate,File Size,Loop,Muted,Preload,Autoplay,Poster,Controls,Playsinline,Number of Video Sources,Controlslist,Crossorigin,Disable Picture-in-Picture,Disable Remote Playback,Role,SpeedyU - Link,SpeedyU - Name,SpeedyU - City,SpeedyU - State,SpeedyU - Country,SpeedyU - Type,SpeedyU - Score,SpeedyU - Rank,LH - Performance,LH - Accessibility,LH - BestPractices,LH - SEO,LH - Total Weight,Playing - Low Motion,Iframe Sources - Mobile,Iframe Sources - Desktop,Video Data - Mobile,Video Data - Desktop
https://www.ancollege.edu,false,false,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/www.ancollege.edu,Aaniiih Nakoda College,Harlem,MT,United States,Public,355,284,72,95,96,92,4402265,,,,false,false
https://www.acu.edu,false,false,false,,true,true,,https://acu.edu/wp-content/uploads/2020/12/Website-Revised-No-Audio.mp4,false,acu.edu,,false,,1920,1080,18245937,false,h264,41.124417,23.98,93794193,true,true,metadata,true,https://mllcnzvqahci.i.optimole.com/cb:a79E.7a2e/w:auto/h:auto/q:mauto/f:best/https://acu.edu/wp-content/uploads/2020/12/homepage-video-loading.jpg,false,,1,,,,,,https://speedyu.bravery.co/site/www.acu.edu,Abilene Christian University,Abilene,TX,United States,Private not-for-profit,277,3915,29,94,54,100,141388887,,,,"{""src"":[""https://acu.edu/wp-content/uploads/2020/12/Website-Revised-No-Audio.mp4""],""srcMetadata"":{""https://acu.edu/wp-content/uploads/2020/12/Website-Revised-No-Audio.mp4"":{""duration"":""41.124417"",""has_audio"":false,""bit_rate"":18245937,""size"":""93794193"",""frame_rate"":23.98,""width"":1920,""height"":1080,""codec"":""h264""}},""attrs"":{""Video Source"":""https://acu.edu/wp-content/uploads/2020/12/Website-Revised-No-Audio.mp4"",""Autoplay"":true,""Controls"":false,""Preload"":""metadata"",""Muted"":true,""Loop"":true,""Poster"":""https://mllcnzvqahci.i.optimole.com/cb:a79E.7a2e/w:auto/h:auto/q:mauto/f:best/https://acu.edu/wp-content/uploads/2020/12/homepage-video-loading.jpg"",""Role"":null},""isInInitialViewport"":true,""tracks"":[],""Self-hosted"":false,""CDN Domain"":""acu.edu"",""playing"":false}","{""src"":[""https://acu.edu/wp-content/uploads/2020/12/Website-Revised-No-Audio.mp4""],""srcMetadata"":{""https://acu.edu/wp-content/uploads/2020/12/Website-Revised-No-Audio.mp4"":{""duration"":""41.124417"",""has_audio"":false,""bit_rate"":18245937,""size"":""93794193"",""frame_rate"":23.98,""width"":1920,""height"":1080,""codec"":""h264""}},""attrs"":{""Video Source"":""https://acu.edu/wp-content/uploads/2020/12/Website-Revised-No-Audio.mp4"",""Autoplay"":true,""Controls"":false,""Preload"":""metadata"",""Muted"":true,""Loop"":true,""Poster"":""https://mllcnzvqahci.i.optimole.com/cb:a79E.7a2e/w:auto/h:auto/q:mauto/f:best/https://acu.edu/wp-content/uploads/2020/12/homepage-video-loading.jpg"",""Role"":null},""isInInitialViewport"":true,""tracks"":[],""Self-hosted"":false,""CDN Domain"":""acu.edu"",""playing"":false}"
https://www.alu.edu,false,false,false,,true,false,https://get-the-details-alu.virtualadviser.com/?lead_src_id=102907&_embed=1&referrer=&embedPage=https%3A%2F%2Fwww.alu.edu%2F,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/www.alu.edu,Abraham Lincoln University,Los Angeles,CA,United States,Private for-profit,293,3318,52,95,54,92,3503924,,"[""https://get-the-details-alu.virtualadviser.com/?lead_src_id=102907&_embed=1&referrer=&embedPage=https%3A%2F%2Fwww.alu.edu%2F""]",,false,false
https://www.atsu.edu,false,false,false,,true,true,,https://atsu-19738.kxcdn.com/videos/home-002%20(9x16)_1_1.mp4,false,kxcdn.com,true,false,true,298,530,1021332,true,h264,21.354667,23.98,2726277,true,true,auto,true,,false,,1,,,,,,https://speedyu.bravery.co/site/www.atsu.edu,A T Still University of Health Sciences,Kirksville,MO,United States,Private not-for-profit,287,3579,47,95,68,77,6802837,true,,,"{""src"":[""https://atsu-19738.kxcdn.com/videos/home-002%20(9x16)_1_1.mp4""],""srcMetadata"":{""https://atsu-19738.kxcdn.com/videos/home-002%20(9x16)_1_1.mp4"":{""duration"":""21.354667"",""has_audio"":true,""bit_rate"":1021332,""size"":""2726277"",""frame_rate"":23.98,""width"":298,""height"":530,""codec"":""h264""}},""attrs"":{""Video Source"":""https://atsu-19738.kxcdn.com/videos/home-002%20(9x16)_1_1.mp4"",""Autoplay"":true,""Controls"":false,""Preload"":""auto"",""Muted"":true,""Loop"":true,""Poster"":"""",""Role"":null},""isInInitialViewport"":true,""tracks"":[],""Self-hosted"":false,""CDN Domain"":""kxcdn.com"",""playing"":true}","{""src"":[""https://atsu-19738.kxcdn.com/videos/23ATS485_home_TWO.mp4""],""srcMetadata"":{""https://atsu-19738.kxcdn.com/videos/23ATS485_home_TWO.mp4"":{""duration"":""40.040000"",""has_audio"":false,""bit_rate"":6921115,""size"":""34640183"",""frame_rate"":23.98,""width"":1270,""height"":530,""codec"":""h264""}},""attrs"":{""Video Source"":""https://atsu-19738.kxcdn.com/videos/23ATS485_home_TWO.mp4"",""Autoplay"":true,""Controls"":false,""Preload"":""none"",""Muted"":true,""Loop"":true,""Poster"":"""",""Role"":null},""isInInitialViewport"":true,""tracks"":[],""Self-hosted"":false,""CDN Domain"":""kxcdn.com"",""playing"":true}"
https://www.academycollege.edu,false,false,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/www.academycollege.edu,Academy College,Bloomington,MN,United States,Private for-profit,309,2489,55,79,75,100,2282983,,,,false,false
https://www.anho.edu,false,false,false,,true,true,,https://anho-website-media.s3.amazonaws.com/ANHO_Commercial.mp4,false,amazonaws.com,,false,,1920,1080,4912955,true,h264,30.069841,29.97,18466473,false,false,metadata,false,,true,,1,,,,,,https://speedyu.bravery.co/site/www.anho.edu,Academy for Nursing and Health Occupations,West Palm Beach,FL,United States,Private not-for-profit,329,1210,80,77,89,83,1113244,,,,"{""src"":[""https://anho-website-media.s3.amazonaws.com/ANHO_Commercial.mp4""],""srcMetadata"":{""https://anho-website-media.s3.amazonaws.com/ANHO_Commercial.mp4"":{""duration"":""30.069841"",""has_audio"":true,""bit_rate"":4912955,""size"":""18466473"",""frame_rate"":29.97,""width"":1920,""height"":1080,""codec"":""h264""}},""attrs"":{""Video Source"":""https://anho-website-media.s3.amazonaws.com/ANHO_Commercial.mp4"",""Autoplay"":false,""Controls"":true,""Preload"":""metadata"",""Muted"":false,""Loop"":false,""Poster"":"""",""Role"":null},""isInInitialViewport"":true,""tracks"":[],""Self-hosted"":false,""CDN Domain"":""amazonaws.com"",""playing"":false}","{""src"":[""https://anho-website-media.s3.amazonaws.com/ANHO_Commercial.mp4""],""srcMetadata"":{""https://anho-website-media.s3.amazonaws.com/ANHO_Commercial.mp4"":{""duration"":""30.069841"",""has_audio"":true,""bit_rate"":4912955,""size"":""18466473"",""frame_rate"":29.97,""width"":1920,""height"":1080,""codec"":""h264""}},""attrs"":{""Video Source"":""https://anho-website-media.s3.amazonaws.com/ANHO_Commercial.mp4"",""Autoplay"":false,""Controls"":true,""Preload"":""metadata"",""Muted"":false,""Loop"":false,""Poster"":"""",""Role"":null},""isInInitialViewport"":true,""tracks"":[],""Self-hosted"":false,""CDN Domain"":""amazonaws.com"",""playing"":false}"
https://www.ajrca.edu,false,false,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/www.ajrca.edu,Academy for Jewish Religion-California,Los Angeles,CA,United States,Private not-for-profit,269,4092,37,80,75,77,10635561,,,,false,false
https://www.acupuncturist.edu,false,false,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/www.acupuncturist.edu,Academy for Five Element Acupuncture,Gainesville,FL,United States,Private not-for-profit,310,2409,56,90,79,85,4836200,,,,false,false
https://www.abac.edu,false,false,false,,true,true,https://abac.messenger.451.io/?c=eyJhcGlVcmwiOiJodHRwczovL2FiYWMuYXBpLjQ1MS5pby8iLCJob3N0bmFtZSI6ImFiYWMuc2hlbGwuNDUxLmlvIiwic3ViZG9tIjoiYWJhYyIsImFwaVVybFJUIjoiaHR0cHM6Ly9hYmFjLnJ0LjQ1MS5pby8iLCJmZWF0dXJlVG9rZW4iOiJaQUZyMWZYNU5HeWJDa1Q1c0dqN0RSNmZnRE1Yam9qWXpOUm45THZZIiwiYW5hbHl0aWNzVG9rZW4iOiJJWVFJRnl0VTVNVjlOSjJQZU95TDdSZEF4VHRCT0Z0Uk9kNktBMDJmIiwidHlwZSI6InNoZWxsNDUxIiwicGFnZUNvbnRleHQiOnsidXJsIjoiaHR0cHM6Ly93d3cuYWJhYy5lZHUvIiwid2lkdGgiOjM5MCwiaGVpZ2h0Ijo4MDB9fQ==,https://www.abac.edu/_images/video/home-video-background.mp4,false,,,false,,3840,2160,79955841,true,h264,32.732708,29.97,327146402,true,true,metadata,true,https://www.abac.edu/_images/places/front-campus-1.png,false,,1,,,,,,https://speedyu.bravery.co/site/www.abac.edu,Abraham Baldwin Agricultural College,Tifton,GA,United States,Public,300,2974,56,83,79,82,41464434,,"[""https://abac.messenger.451.io/?c=eyJhcGlVcmwiOiJodHRwczovL2FiYWMuYXBpLjQ1MS5pby8iLCJob3N0bmFtZSI6ImFiYWMuc2hlbGwuNDUxLmlvIiwic3ViZG9tIjoiYWJhYyIsImFwaVVybFJUIjoiaHR0cHM6Ly9hYmFjLnJ0LjQ1MS5pby8iLCJmZWF0dXJlVG9rZW4iOiJaQUZyMWZYNU5HeWJDa1Q1c0dqN0RSNmZnRE1Yam9qWXpOUm45THZZIiwiYW5hbHl0aWNzVG9rZW4iOiJJWVFJRnl0VTVNVjlOSjJQZU95TDdSZEF4VHRCT0Z0Uk9kNktBMDJmIiwidHlwZSI6InNoZWxsNDUxIiwicGFnZUNvbnRleHQiOnsidXJsIjoiaHR0cHM6Ly93d3cuYWJhYy5lZHUvIiwid2lkdGgiOjM5MCwiaGVpZ2h0Ijo4MDB9fQ==""]","[""https://abac.messenger.451.io/?c=eyJhcGlVcmwiOiJodHRwczovL2FiYWMuYXBpLjQ1MS5pby8iLCJob3N0bmFtZSI6ImFiYWMuc2hlbGwuNDUxLmlvIiwic3ViZG9tIjoiYWJhYyIsImFwaVVybFJUIjoiaHR0cHM6Ly9hYmFjLnJ0LjQ1MS5pby8iLCJmZWF0dXJlVG9rZW4iOiJaQUZyMWZYNU5HeWJDa1Q1c0dqN0RSNmZnRE1Yam9qWXpOUm45THZZIiwiYW5hbHl0aWNzVG9rZW4iOiJJWVFJRnl0VTVNVjlOSjJQZU95TDdSZEF4VHRCT0Z0Uk9kNktBMDJmIiwidHlwZSI6InNoZWxsNDUxIiwicGFnZUNvbnRleHQiOnsidXJsIjoiaHR0cHM6Ly93d3cuYWJhYy5lZHUvIiwid2lkdGgiOjE0NDAsImhlaWdodCI6OTAwfX0=""]","{""src"":[""https://www.abac.edu/_images/video/home-video-background.mp4""],""srcMetadata"":{""https://www.abac.edu/_images/video/home-video-background.mp4"":{""duration"":""32.732708"",""has_audio"":true,""bit_rate"":79955841,""size"":""327146402"",""frame_rate"":29.97,""width"":3840,""height"":2160,""codec"":""h264""}},""attrs"":{""Video Source"":""https://www.abac.edu/_images/video/home-video-background.mp4"",""Autoplay"":true,""Controls"":false,""Preload"":""metadata"",""Muted"":true,""Loop"":true,""Poster"":""https://www.abac.edu/_images/places/front-campus-1.png"",""Role"":null},""isInInitialViewport"":true,""tracks"":[],""Self-hosted"":false,""playing"":false}","{""src"":[""https://www.abac.edu/_images/video/home-video-background.mp4""],""srcMetadata"":{""https://www.abac.edu/_images/video/home-video-background.mp4"":{""duration"":""32.732708"",""has_audio"":true,""bit_rate"":79955841,""size"":""327146402"",""frame_rate"":29.97,""width"":3840,""height"":2160,""codec"":""h264""}},""attrs"":{""Video Source"":""https://www.abac.edu/_images/video/home-video-background.mp4"",""Autoplay"":true,""Controls"":false,""Preload"":""metadata"",""Muted"":true,""Loop"":true,""Poster"":""https://www.abac.edu/_images/places/front-campus-1.png"",""Role"":null},""isInInitialViewport"":true,""tracks"":[],""Self-hosted"":true,""playing"":false}"
https://www.adams.edu,false,false,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/www.adams.edu,Adams State University,Alamosa,CO,United States,Public,318,1880,63,80,75,100,7573167,,,,false,false
https://www.academyart.edu,false,false,false,,true,true,,,false,,,,true,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/www.academyart.edu,Academy of Art University,San Francisco,CA,United States,Private for-profit,272,4045,28,95,57,92,5049802,,[null],[null],"{""src"":[""https://www.academyart.edu/blob:https://www.academyart.edu/98b589a8-5446-4d4c-9af9-88b25a6c4cda""],""srcMetadata"":{""https://www.academyart.edu/blob:https://www.academyart.edu/98b589a8-5446-4d4c-9af9-88b25a6c4cda"":{""url"":""https://www.academyart.edu/blob:https://www.academyart.edu/98b589a8-5446-4d4c-9af9-88b25a6c4cda"",""error"":true,""message"":""https://www.academyart.edu/blob:https://www.academyart.edu/98b589a8-5446-4d4c-9af9-88b25a6c4cda: Server returned 404 Not Found""}},""attrs"":{""Video Source"":""blob:https://www.academyart.edu/98b589a8-5446-4d4c-9af9-88b25a6c4cda"",""Autoplay"":false,""Controls"":false,""Controlslist"":""nodownload"",""Playsinline"":true,""Preload"":""none"",""Muted"":false,""Loop"":false,""Poster"":""https://fast.wistia.com/assets/images/blank.gif"",""Role"":null},""isInInitialViewport"":false,""tracks"":[],""Self-hosted"":true,""playing"":false}","{""src"":[""https://www.academyart.edu/blob:https://www.academyart.edu/e5a2eeaa-93cd-40d6-a929-eaa72e699280""],""srcMetadata"":{""https://www.academyart.edu/blob:https://www.academyart.edu/e5a2eeaa-93cd-40d6-a929-eaa72e699280"":{""url"":""https://www.academyart.edu/blob:https://www.academyart.edu/e5a2eeaa-93cd-40d6-a929-eaa72e699280"",""error"":true,""message"":""https://www.academyart.edu/blob:https://www.academyart.edu/e5a2eeaa-93cd-40d6-a929-eaa72e699280: Server returned 404 Not Found""}},""attrs"":{""Video Source"":""blob:https://www.academyart.edu/e5a2eeaa-93cd-40d6-a929-eaa72e699280"",""Autoplay"":false,""Controls"":false,""Controlslist"":""nodownload"",""Playsinline"":true,""Preload"":""none"",""Muted"":false,""Loop"":false,""Poster"":""https://fast.wistia.com/assets/images/blank.gif"",""Role"":null},""isInInitialViewport"":false,""tracks"":[],""Self-hosted"":false,""playing"":false}"
https://www.advancedcomputinginstitute.edu,false,true,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.aimc.edu,false,false,false,,true,true,,https://video.wixstatic.com/video/11062b_20d4b91da6f2419184613bcfc200da15/1080p/mp4/file.mp4,false,wixstatic.com,true,false,,1920,1080,5559585,false,h264,22.727273,23.98,15794278,true,true,auto,true,,false,,1,,,,,,https://speedyu.bravery.co/site/www.aimc.edu,Acupuncture and Integrative Medicine College-Berkeley,Berkeley,CA,United States,Private not-for-profit,356,259,73,95,96,92,18041631,false,,,"{""src"":[""https://video.wixstatic.com/video/11062b_20d4b91da6f2419184613bcfc200da15/1080p/mp4/file.mp4""],""srcMetadata"":{""https://video.wixstatic.com/video/11062b_20d4b91da6f2419184613bcfc200da15/1080p/mp4/file.mp4"":{""duration"":""22.727273"",""has_audio"":false,""bit_rate"":5559585,""size"":""15794278"",""frame_rate"":23.98,""width"":1920,""height"":1080,""codec"":""h264""}},""attrs"":{""Video Source"":""https://video.wixstatic.com/video/11062b_20d4b91da6f2419184613bcfc200da15/1080p/mp4/file.mp4"",""Autoplay"":true,""Controls"":false,""Preload"":""auto"",""Muted"":true,""Loop"":true,""Poster"":"""",""Role"":null},""isInInitialViewport"":true,""tracks"":[],""Self-hosted"":false,""CDN Domain"":""wixstatic.com"",""playing"":true}","{""src"":[""https://video.wixstatic.com/video/11062b_20d4b91da6f2419184613bcfc200da15/1080p/mp4/file.mp4""],""srcMetadata"":{""https://video.wixstatic.com/video/11062b_20d4b91da6f2419184613bcfc200da15/1080p/mp4/file.mp4"":{""duration"":""22.727273"",""has_audio"":false,""bit_rate"":5559585,""size"":""15794278"",""frame_rate"":23.98,""width"":1920,""height"":1080,""codec"":""h264""}},""attrs"":{""Video Source"":""https://video.wixstatic.com/video/11062b_20d4b91da6f2419184613bcfc200da15/1080p/mp4/file.mp4"",""Autoplay"":true,""Controls"":false,""Preload"":""auto"",""Muted"":true,""Loop"":true,""Poster"":"""",""Role"":null},""isInInitialViewport"":true,""tracks"":[],""Self-hosted"":false,""CDN Domain"":""wixstatic.com"",""playing"":true}"
https://www.acchs.edu,false,false,false,,false,true,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/www.acchs.edu,Academy of Chinese Culture and Health Sciences,Oakland,CA,United States,Private not-for-profit,303,2830,59,95,57,92,2980718,,,"[""https://www.youtube.com/embed/uARJdHu8wgM?controls=0&rel=0&playsinline=1&cc_load_policy=0&enablejsapi=1&origin=https%3A%2F%2Facchs.edu&widgetid=1&forigin=https%3A%2F%2Facchs.edu%2F&aoriginsup=1&gporigin=https%3A%2F%2Fwww.acchs.edu%2F&vf=6""]",false,false
https://www.alfredadler.edu,false,false,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/www.alfredadler.edu,Adler Graduate School,Minnetonka,MN,United States,Private not-for-profit,299,3038,61,89,57,92,5441889,,,,false,false
https://www.adler.edu,false,false,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/www.adler.edu,Adler University,Chicago,IL,United States,Private not-for-profit,292,3377,65,81,61,85,2855936,,,,false,false
https://www.advancedcollege.edu,false,true,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.asicollege.edu,false,false,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/www.asicollege.edu,Advance Science International College,Miami,FL,United States,Private for-profit,336,874,100,63,82,91,123340,,,,false,false
https://www.adrian.edu,false,false,false,,true,true,,blob:https://www.adrian.edu/0288afb6-4f2b-4196-8b45-dde6f3a93a9b,false,,true,false,true,,,,,,,,,true,true,metadata,true,,false,,1,,,,,,https://speedyu.bravery.co/site/www.adrian.edu,Adrian College,Adrian,MI,United States,Private not-for-profit,308,2560,72,70,75,91,64882162,true,,,"{""src"":[""blob:https://www.adrian.edu/0288afb6-4f2b-4196-8b45-dde6f3a93a9b""],""srcMetadata"":{""blob:https://www.adrian.edu/0288afb6-4f2b-4196-8b45-dde6f3a93a9b"":{""url"":""blob:https://www.adrian.edu/0288afb6-4f2b-4196-8b45-dde6f3a93a9b"",""error"":true,""message"":""blob:https://www.adrian.edu/0288afb6-4f2b-4196-8b45-dde6f3a93a9b: Protocol not found""}},""attrs"":{""Video Source"":""blob:https://www.adrian.edu/0288afb6-4f2b-4196-8b45-dde6f3a93a9b"",""Autoplay"":true,""Controls"":false,""Preload"":""metadata"",""Muted"":true,""Loop"":true,""Poster"":"""",""Role"":null},""isInInitialViewport"":true,""tracks"":[],""Self-hosted"":false,""CDN Domain"":"""",""playing"":true}","{""src"":[""blob:https://www.adrian.edu/95a541db-2dd0-4b67-8233-6c069bf7b2e2""],""srcMetadata"":{""blob:https://www.adrian.edu/95a541db-2dd0-4b67-8233-6c069bf7b2e2"":{""url"":""blob:https://www.adrian.edu/95a541db-2dd0-4b67-8233-6c069bf7b2e2"",""error"":true,""message"":""blob:https://www.adrian.edu/95a541db-2dd0-4b67-8233-6c069bf7b2e2: Protocol not found""}},""attrs"":{""Video Source"":""blob:https://www.adrian.edu/95a541db-2dd0-4b67-8233-6c069bf7b2e2"",""Autoplay"":true,""Controls"":false,""Preload"":""metadata"",""Muted"":true,""Loop"":true,""Poster"":"""",""Role"":null},""isInInitialViewport"":true,""tracks"":[],""Self-hosted"":false,""CDN Domain"":"""",""playing"":true}"
https://www.adelphi.edu,false,false,false,,true,true,,https://www.adelphi.edu/wp-content/uploads/2024/09/Homepage-Ambient-2024.mp4,true,,true,false,,1920,1080,3684041,false,h264,36.327944,23.98,16729205,true,true,metadata,true,https://www.adelphi.edu/wp-content/uploads/2024/09/Adelphi_homepage24-1220x686.jpg,false,,1,,,,,,https://speedyu.bravery.co/site/www.adelphi.edu,Adelphi University,Garden City,NY,United States,Private not-for-profit,326,1384,64,87,75,100,20912366,true,,,"{""src"":[""https://www.adelphi.edu/wp-content/uploads/2024/09/Homepage-Ambient-2024.mp4""],""srcMetadata"":{""https://www.adelphi.edu/wp-content/uploads/2024/09/Homepage-Ambient-2024.mp4"":{""duration"":""36.327944"",""has_audio"":false,""bit_rate"":3684041,""size"":""16729205"",""frame_rate"":23.98,""width"":1920,""height"":1080,""codec"":""h264""}},""attrs"":{""Video Source"":""https://www.adelphi.edu/wp-content/uploads/2024/09/Homepage-Ambient-2024.mp4"",""Autoplay"":true,""Controls"":false,""Preload"":""metadata"",""Muted"":true,""Loop"":true,""Poster"":""https://www.adelphi.edu/wp-content/uploads/2024/09/Adelphi_homepage24-1220x686.jpg"",""Role"":null},""isInInitialViewport"":true,""tracks"":[],""Self-hosted"":true,""playing"":true}","{""src"":[""https://www.adelphi.edu/wp-content/uploads/2024/09/Homepage-Ambient-2024.mp4""],""srcMetadata"":{""https://www.adelphi.edu/wp-content/uploads/2024/09/Homepage-Ambient-2024.mp4"":{""duration"":""36.327944"",""has_audio"":false,""bit_rate"":3684041,""size"":""16729205"",""frame_rate"":23.98,""width"":1920,""height"":1080,""codec"":""h264""}},""attrs"":{""Video Source"":""https://www.adelphi.edu/wp-content/uploads/2024/09/Homepage-Ambient-2024.mp4"",""Autoplay"":true,""Controls"":false,""Preload"":""metadata"",""Muted"":true,""Loop"":true,""Poster"":""https://www.adelphi.edu/wp-content/uploads/2024/09/Adelphi_homepage24-1220x686.jpg"",""Role"":null},""isInInitialViewport"":true,""tracks"":[],""Self-hosted"":true,""playing"":true}"
https://www.artinstitutes.edu/miami,false,false,true,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.aib.edu,false,true,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.ahu.edu,false,false,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/www.ahu.edu,AdventHealth University,Orlando,FL,United States,Private not-for-profit,332,1032,73,95,79,85,1211363,,,,false,false
https://www.auto.edu,false,false,false,,true,true,,https://43771328.fs1.hubspotusercontent-na1.net/hubfs/43771328/Videos/ati_compressed_vids/ATI-Broll%20Highlights-AUTO-Two%20Color-REV.mp4,false,hubspotusercontent-na1.net,true,false,,1920,1080,1631559,true,av1,50.090000,23.98,10215599,true,true,metadata,true,,false,,1,,,,,,https://speedyu.bravery.co/site/www.auto.edu,Advanced Technology Institute,Virginia Beach,VA,United States,Private for-profit,331,1059,52,100,79,100,6649145,true,,,"{""src"":[""https://43771328.fs1.hubspotusercontent-na1.net/hubfs/43771328/Videos/ati_compressed_vids/ATI-Broll%20Highlights-AUTO-Two%20Color-REV.mp4""],""srcMetadata"":{""https://43771328.fs1.hubspotusercontent-na1.net/hubfs/43771328/Videos/ati_compressed_vids/ATI-Broll%20Highlights-AUTO-Two%20Color-REV.mp4"":{""duration"":""50.090000"",""has_audio"":true,""bit_rate"":1631559,""size"":""10215599"",""frame_rate"":23.98,""width"":1920,""height"":1080,""codec"":""av1""}},""attrs"":{""Video Source"":""https://43771328.fs1.hubspotusercontent-na1.net/hubfs/43771328/Videos/ati_compressed_vids/ATI-Broll%20Highlights-AUTO-Two%20Color-REV.mp4"",""Autoplay"":true,""Controls"":false,""Preload"":""metadata"",""Muted"":true,""Loop"":true,""Poster"":"""",""Role"":null},""isInInitialViewport"":true,""tracks"":[],""Self-hosted"":false,""CDN Domain"":""hubspotusercontent-na1.net"",""playing"":true}","{""src"":[""https://43771328.fs1.hubspotusercontent-na1.net/hubfs/43771328/Videos/ati_compressed_vids/ATI-Broll%20Highlights-AUTO-Two%20Color-REV.mp4""],""srcMetadata"":{""https://43771328.fs1.hubspotusercontent-na1.net/hubfs/43771328/Videos/ati_compressed_vids/ATI-Broll%20Highlights-AUTO-Two%20Color-REV.mp4"":{""duration"":""50.090000"",""has_audio"":true,""bit_rate"":1631559,""size"":""10215599"",""frame_rate"":23.98,""width"":1920,""height"":1080,""codec"":""av1""}},""attrs"":{""Video Source"":""https://43771328.fs1.hubspotusercontent-na1.net/hubfs/43771328/Videos/ati_compressed_vids/ATI-Broll%20Highlights-AUTO-Two%20Color-REV.mp4"",""Autoplay"":true,""Controls"":false,""Preload"":""metadata"",""Muted"":true,""Loop"":true,""Poster"":"""",""Role"":null},""isInInitialViewport"":true,""tracks"":[],""Self-hosted"":false,""CDN Domain"":""hubspotusercontent-na1.net"",""playing"":true}"
https://www.atc.edu,false,false,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/www.atc.edu,Aiken Technical College,Graniteville,SC,United States,Public,277,3920,52,96,54,75,3904932,,,,false,false
https://www.amcollege.edu,false,false,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false
https://www.agnesscott.edu,false,false,false,,true,true,,https://www.agnesscott.edu/assets/videos/asc-drone-hero-video-2.webm,true,,true,false,,1920,1080,3190800,true,vp9,30.091000,30,12001799,true,true,metadata,true,,false,,1,,,,,,https://speedyu.bravery.co/site/www.agnesscott.edu,Agnes Scott College,Decatur,GA,United States,Private not-for-profit,339,763,64,96,79,100,16629915,true,,,"{""src"":[""https://www.agnesscott.edu/assets/videos/asc-drone-hero-video-2.webm""],""srcMetadata"":{""https://www.agnesscott.edu/assets/videos/asc-drone-hero-video-2.webm"":{""duration"":""30.091000"",""has_audio"":true,""bit_rate"":3190800,""size"":""12001799"",""frame_rate"":30,""width"":1920,""height"":1080,""codec"":""vp9""}},""attrs"":{""Video Source"":""https://www.agnesscott.edu/assets/videos/asc-drone-hero-video-2.webm"",""Autoplay"":true,""Controls"":false,""Preload"":""metadata"",""Muted"":true,""Loop"":true,""Poster"":"""",""Role"":null},""isInInitialViewport"":true,""tracks"":[],""Self-hosted"":true,""playing"":true}","{""src"":[""https://www.agnesscott.edu/assets/videos/asc-drone-hero-video-2.webm""],""srcMetadata"":{""https://www.agnesscott.edu/assets/videos/asc-drone-hero-video-2.webm"":{""duration"":""30.091000"",""has_audio"":true,""bit_rate"":3190800,""size"":""12001799"",""frame_rate"":30,""width"":1920,""height"":1080,""codec"":""vp9""}},""attrs"":{""Video Source"":""https://www.agnesscott.edu/assets/videos/asc-drone-hero-video-2.webm"",""Autoplay"":true,""Controls"":false,""Preload"":""metadata"",""Muted"":true,""Loop"":true,""Poster"":"""",""Role"":null},""isInInitialViewport"":true,""tracks"":[],""Self-hosted"":true,""playing"":true}"
https://www.aims.edu,false,false,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/www.aims.edu,Aims Community College,Greeley,CO,United States,Public,342,613,83,99,75,85,2176574,,,,false,false
